"","Urticina felina","Semibalanus balanoides","Anomia simplex","Hiatella arctica","Modiolus modiolus","Mytilus edulis","Ostrea edulis","Placopecten magellanicus","Bugulina spicata","Crisia eburnea","Crisularia turrita","Dendrobeania murrayana","Membranipora membranacea","Patinella verrucaria","Schizoporella unicornis","Tricellaria inopinata","Boreochiton ruber","Stenosemus albus","Metridium senile","Pachycerianthus borealis","Amphipoda","Cancer borealis","Cancer irroratus","Carcinus maenus","Homarus americanus","Isopoda","Cucumaria frondosa","Echinarachnius parma","Ophiopholis aculeata","Strongylocentrotus droebachiensis","Buccinum undatum","Crepidula fornicata","Lacuna vincta","Littorina littorea","Littorina obtusata","Littorina saxatilis","Nucella lapillus","Tectura testudinalis","Testudinalia testudinalis","Thylacodes","Obelia","Spirorbis","Asterias forbesi","Asterias rubens","Henricia sanguinolenta","Halichondria panicea","Halisarca dujardinii","Hymedesmia","Leucosolenia","Aplidium pallidum","Boltenia echinata","Boltenia ovifera","Botrylloides violaceus","Botryllus schlosseri","Ciona intestinalis","Ciona savignyi","Dendrodoa carnea","Didemnum albidum","Didemnum vexillum","Diplosoma listerianum","Cyclopterus lumpus","Morone saxatilis","Myoxocephalus octodecemspinosus","Myoxocephalus scorpius","Pholis gunnellus","Pollachius virens","Pseudopleuronectes americanus","Tautoga onitis","Tautogolabrus adspersus","Urophycis regia"
"Amphipoda",0.871114599686028,0.702386185243328,0.685808477237049,0.746766091051805,0.77138147566719,0.77138147566719,0.76469387755102,0.808304552590267,0.785039246467818,0.74734693877551,0.808304552590267,0.808304552590267,0.748116169544741,0.808304552590267,0.77138147566719,0.785039246467818,0.759795918367347,0.804929356357928,0.757770800627943,0.864442700156986,0,0.720989010989011,0.720989010989011,0.627974882260597,0.757912087912088,0.673642072213501,0.865886970172684,0.865886970172684,0.827660910518053,0.783830455259027,0.782527472527472,0.779921507064364,0.663029827315542,0.752527472527473,0.714835164835165,0.804348508634223,0.73756671899529,0.743390894819466,0.808304552590267,0.808304552590267,0.86607535321821,0.763343799058085,0.790737833594976,0.790737833594976,0.777158555729984,0.857535321821036,0.857535321821036,0.857535321821036,0.808304552590267,0.902668759811617,0.796577708006279,0.857535321821036,0.834270015698587,0.79734693877551,0.834270015698587,0.859387755102041,0.796577708006279,0.796577708006279,0.744929356357928,0.834270015698587,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129
"Cancer borealis",0.862637362637363,0.858979591836735,0.842401883830455,0.775290423861852,0.814709576138148,0.814709576138148,0.790094191522763,0.851632653061224,0.81043956043956,0.851632653061224,0.784521193092622,0.851632653061224,0.773516483516483,0.784521193092622,0.747598116169545,0.81043956043956,0.812276295133438,0.776954474097331,0.853406593406593,0.827315541601256,0.720989010989011,0,0.518304552590267,0.60723704866562,0.668979591836735,0.697974882260596,0.776954474097331,0.709843014128728,0.7387284144427,0.708241758241758,0.706938775510204,0.756138147566719,0.819623233908948,0.778430141287284,0.819623233908948,0.700612244897959,0.714285714285714,0.767723704866562,0.784521193092622,0.784521193092622,0.909403453689168,0.858979591836735,0.63469387755102,0.701805337519623,0.672919937205651,0.900863422291994,0.900863422291994,0.900863422291994,0.851632653061224,0.798430141287284,0.900863422291994,0.833751962323391,0.926781789638933,0.889858712715856,0.85967032967033,0.951899529042386,0.900863422291994,0.900863422291994,0.89839874411303,0.926781789638933,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776
"Cancer irroratus",0.862637362637363,0.858979591836735,0.842401883830455,0.775290423861852,0.814709576138148,0.814709576138148,0.790094191522763,0.851632653061224,0.81043956043956,0.851632653061224,0.784521193092622,0.851632653061224,0.773516483516483,0.784521193092622,0.747598116169545,0.81043956043956,0.812276295133438,0.776954474097331,0.853406593406593,0.827315541601256,0.720989010989011,0.518304552590267,0,0.60723704866562,0.668979591836735,0.697974882260596,0.776954474097331,0.709843014128728,0.7387284144427,0.708241758241758,0.706938775510204,0.756138147566719,0.819623233908948,0.778430141287284,0.819623233908948,0.700612244897959,0.714285714285714,0.767723704866562,0.784521193092622,0.784521193092622,0.909403453689168,0.858979591836735,0.63469387755102,0.701805337519623,0.672919937205651,0.900863422291994,0.900863422291994,0.900863422291994,0.851632653061224,0.798430141287284,0.900863422291994,0.833751962323391,0.926781789638933,0.889858712715856,0.85967032967033,0.951899529042386,0.900863422291994,0.900863422291994,0.89839874411303,0.926781789638933,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776,0.808367346938776
"Carcinus maenus",0.871114599686028,0.815149136577708,0.798571428571429,0.731459968602826,0.823186813186813,0.823186813186813,0.749387755102041,0.86010989010989,0.769733124018838,0.86010989010989,0.792998430141287,0.86010989010989,0.732810047095761,0.792998430141287,0.75607535321821,0.769733124018838,0.820753532182104,0.865886970172684,0.809576138147567,0.916248037676609,0.627974882260597,0.60723704866562,0.60723704866562,0,0.757912087912088,0.734599686028258,0.865886970172684,0.798775510204082,0.827660910518053,0.716718995290424,0.71541601255887,0.764615384615385,0.775792778649921,0.68541601255887,0.775792778649921,0.73723704866562,0.670455259026688,0.804348508634223,0.792998430141287,0.792998430141287,0.917880690737834,0.815149136577708,0.723626373626374,0.790737833594976,0.761852433281005,0.909340659340659,0.909340659340659,0.909340659340659,0.86010989010989,0.887362637362637,0.909340659340659,0.842229199372057,0.88607535321821,0.849152276295133,0.818963893249607,0.911193092621664,0.909340659340659,0.909340659340659,0.857692307692308,0.88607535321821,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129,0.897299843014129
"Homarus americanus",0.765620094191523,0.895902668759812,0.879324960753532,0.879324960753532,0.851632653061224,0.851632653061224,0.894128728414443,0.802401883830455,0.828320251177394,0.802401883830455,0.802401883830455,0.802401883830455,0.877551020408163,0.802401883830455,0.851632653061224,0.828320251177394,0.763045525902669,0.727723704866562,0.830643642072213,0.71839874411303,0.757912087912088,0.668979591836735,0.668979591836735,0.757912087912088,0,0.734897959183674,0.668037676609105,0.727723704866562,0.689497645211931,0.812276295133438,0.677032967032967,0.860172684458399,0.856546310832025,0.882464678178964,0.856546310832025,0.804646781789639,0.770533751962323,0.804646781789639,0.802401883830455,0.802401883830455,0.800486656200942,0.895902668759812,0.690941915227629,0.631255886970173,0.776954474097331,0.851632653061224,0.851632653061224,0.851632653061224,0.802401883830455,0.816310832025118,0.851632653061224,0.851632653061224,0.877551020408163,0.926781789638933,0.877551020408163,0.902668759811617,0.851632653061224,0.851632653061224,0.935321821036107,0.877551020408163,0.711350078492936,0.711350078492936,0.651664050235479,0.711350078492936,0.711350078492936,0.711350078492936,0.711350078492936,0.711350078492936,0.651664050235479,0.651664050235479
"Isopoda",0.928555729984301,0.726875981161695,0.710298273155416,0.771255886970173,0.795871271585557,0.795871271585557,0.838367346938775,0.832794348508634,0.858712715855573,0.818367346938776,0.832794348508634,0.832794348508634,0.821789638932496,0.832794348508634,0.795871271585557,0.858712715855573,0.685698587127159,0.650376766091052,0.86701726844584,0.893233908948195,0.673642072213501,0.697974882260596,0.697974882260596,0.734599686028258,0.734897959183674,0,0.804646781789639,0.804646781789639,0.804646781789639,0.709733124018838,0.839968602825746,0.804411302982732,0.687519623233909,0.727613814756672,0.640737833594976,0.649795918367347,0.795007849293563,0.58883830455259,0.832794348508634,0.832794348508634,0.890565149136578,0.787833594976452,0.767723704866562,0.767723704866562,0.721193092621664,0.882025117739403,0.882025117739403,0.882025117739403,0.832794348508634,0.846703296703297,0.821067503924647,0.882025117739403,0.907943485086342,0.871020408163265,0.907943485086342,0.933061224489796,0.821067503924647,0.821067503924647,0.818602825745683,0.907943485086342,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714
"Cucumaria frondosa",0.851632653061224,0.895902668759812,0.879324960753532,0.879324960753532,0.851632653061224,0.851632653061224,0.894128728414443,0.802401883830455,0.828320251177394,0.802401883830455,0.802401883830455,0.802401883830455,0.877551020408163,0.802401883830455,0.851632653061224,0.828320251177394,0.763045525902669,0.727723704866562,0.868869701726845,0.756624803767661,0.865886970172684,0.776954474097331,0.776954474097331,0.865886970172684,0.668037676609105,0.804646781789639,0,0.573736263736264,0.658477237048666,0.743029827315542,0.763045525902669,0.860172684458399,0.856546310832025,0.882464678178964,0.856546310832025,0.804646781789639,0.856546310832025,0.804646781789639,0.802401883830455,0.802401883830455,0.800486656200942,0.895902668759812,0.776954474097331,0.717268445839874,0.776954474097331,0.851632653061224,0.851632653061224,0.851632653061224,0.802401883830455,0.816310832025118,0.851632653061224,0.851632653061224,0.877551020408163,0.926781789638933,0.877551020408163,0.902668759811617,0.851632653061224,0.851632653061224,0.935321821036107,0.877551020408163,0.797362637362637,0.797362637362637,0.737676609105181,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.737676609105181,0.737676609105181
"Echinarachnius parma",0.851632653061224,0.895902668759812,0.879324960753532,0.812213500784929,0.851632653061224,0.851632653061224,0.82701726844584,0.802401883830455,0.761208791208791,0.802401883830455,0.735290423861852,0.802401883830455,0.81043956043956,0.735290423861852,0.784521193092622,0.761208791208791,0.763045525902669,0.727723704866562,0.928555729984301,0.816310832025118,0.865886970172684,0.709843014128728,0.709843014128728,0.798775510204082,0.727723704866562,0.804646781789639,0.573736263736264,0,0.658477237048666,0.675918367346939,0.695934065934066,0.793061224489796,0.856546310832025,0.815353218210361,0.856546310832025,0.737535321821036,0.789434850863422,0.804646781789639,0.735290423861852,0.735290423861852,0.860172684458399,0.895902668759812,0.709843014128728,0.776954474097331,0.709843014128728,0.851632653061224,0.851632653061224,0.851632653061224,0.802401883830455,0.749199372056515,0.851632653061224,0.784521193092622,0.877551020408163,0.926781789638933,0.81043956043956,0.902668759811617,0.851632653061224,0.851632653061224,0.935321821036107,0.877551020408163,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637,0.797362637362637
"Ophiopholis aculeata",0.752448979591837,0.895902668759812,0.879324960753532,0.879324960753532,0.790675039246468,0.790675039246468,0.894128728414443,0.741444270015699,0.828320251177394,0.802401883830455,0.802401883830455,0.741444270015699,0.877551020408163,0.802401883830455,0.851632653061224,0.828320251177394,0.763045525902669,0.727723704866562,0.89032967032967,0.778084772370487,0.827660910518053,0.7387284144427,0.7387284144427,0.827660910518053,0.689497645211931,0.804646781789639,0.658477237048666,0.658477237048666,0,0.743029827315542,0.724819466248038,0.860172684458399,0.856546310832025,0.882464678178964,0.856546310832025,0.804646781789639,0.818320251177394,0.804646781789639,0.802401883830455,0.802401883830455,0.860172684458399,0.895902668759812,0.7387284144427,0.7387284144427,0.776954474097331,0.790675039246468,0.790675039246468,0.790675039246468,0.741444270015699,0.816310832025118,0.851632653061224,0.851632653061224,0.816593406593407,0.865824175824176,0.877551020408163,0.84171114599686,0.851632653061224,0.851632653061224,0.935321821036107,0.877551020408163,0.759136577708006,0.759136577708006,0.759136577708006,0.759136577708006,0.69817896389325,0.759136577708006,0.759136577708006,0.759136577708006,0.759136577708006,0.759136577708006
"Strongylocentrotus droebachiensis",0.855729984301413,0.767315541601256,0.750737833594976,0.683626373626374,0.723045525902669,0.723045525902669,0.698430141287284,0.759968602825746,0.718775510204082,0.806499215070644,0.692857142857143,0.759968602825746,0.681852433281005,0.692857142857143,0.655934065934066,0.718775510204082,0.673830455259027,0.718963893249608,0.846499215070644,0.900863422291994,0.783830455259027,0.708241758241758,0.708241758241758,0.716718995290424,0.812276295133438,0.709733124018838,0.743029827315542,0.675918367346939,0.743029827315542,0,0.700031397174254,0.66447409733124,0.727959183673469,0.639984301412873,0.681177394034537,0.642621664050235,0.707378335949765,0.709733124018838,0.692857142857143,0.692857142857143,0.817739403453689,0.767315541601256,0.708241758241758,0.775353218210361,0.66171114599686,0.809199372056515,0.809199372056515,0.809199372056515,0.759968602825746,0.787221350078493,0.809199372056515,0.742087912087912,0.835117739403454,0.798194662480377,0.768006279434851,0.860235478806907,0.809199372056515,0.809199372056515,0.806734693877551,0.835117739403454,0.881915227629513,0.881915227629513,0.881915227629513,0.881915227629513,0.881915227629513,0.881915227629513,0.881915227629513,0.881915227629513,0.881915227629513,0.881915227629513
"Buccinum undatum",0.720486656200942,0.850769230769231,0.834191522762951,0.767080062794348,0.806499215070644,0.806499215070644,0.781883830455259,0.757268445839874,0.71607535321821,0.757268445839874,0.690156985871271,0.757268445839874,0.76530612244898,0.690156985871271,0.739387755102041,0.71607535321821,0.717912087912088,0.763045525902669,0.845196232339089,0.813406593406593,0.782527472527472,0.706938775510204,0.706938775510204,0.71541601255887,0.677032967032967,0.839968602825746,0.763045525902669,0.695934065934066,0.724819466248038,0.700031397174254,0,0.676043956043956,0.739529042386185,0.698335949764521,0.739529042386185,0.700973312401884,0.586405023547881,0.768084772370487,0.618273155416013,0.618273155416013,0.815039246467818,0.850769230769231,0.659152276295133,0.726263736263736,0.745164835164835,0.806499215070644,0.806499215070644,0.806499215070644,0.757268445839874,0.784521193092622,0.806499215070644,0.739387755102041,0.832417582417582,0.881648351648352,0.76530612244898,0.857535321821036,0.806499215070644,0.806499215070644,0.890188383045526,0.832417582417582,0.746671899529042,0.746671899529042,0.746671899529042,0.746671899529042,0.746671899529042,0.746671899529042,0.746671899529042,0.746671899529042,0.746671899529042,0.746671899529042
"Crepidula fornicata",0.80883830455259,0.66861852433281,0.652040816326531,0.584929356357928,0.624348508634223,0.624348508634223,0.599733124018838,0.6612715855573,0.620078492935636,0.707802197802198,0.594160125588697,0.6612715855573,0.583155416012559,0.594160125588697,0.55723704866562,0.620078492935636,0.76850863422292,0.813642072213501,0.747802197802198,0.802166405023548,0.779921507064364,0.756138147566719,0.756138147566719,0.764615384615385,0.860172684458399,0.804411302982732,0.860172684458399,0.793061224489796,0.860172684458399,0.66447409733124,0.676043956043956,0,0.652166405023548,0.662778649921507,0.703971742543171,0.66541601255887,0.683390894819466,0.732527472527473,0.522276295133438,0.522276295133438,0.757645211930926,0.66861852433281,0.756138147566719,0.823249607535322,0.657802197802198,0.710502354788069,0.710502354788069,0.710502354788069,0.6612715855573,0.688524332810047,0.710502354788069,0.643390894819466,0.736420722135008,0.699497645211931,0.669309262166405,0.744709576138147,0.710502354788069,0.710502354788069,0.691208791208791,0.736420722135008,0.929811616954474,0.929811616954474,0.929811616954474,0.929811616954474,0.929811616954474,0.929811616954474,0.929811616954474,0.929811616954474,0.929811616954474,0.929811616954474
"Lacuna vincta",0.9,0.61436420722135,0.629937205651491,0.690894819466248,0.715510204081633,0.715510204081633,0.72585557299843,0.75243328100471,0.778351648351648,0.738006279434851,0.75243328100471,0.75243328100471,0.741428571428571,0.75243328100471,0.715510204081633,0.778351648351648,0.70392464678179,0.74905808477237,0.786656200941915,0.893328100470958,0.663029827315542,0.819623233908948,0.819623233908948,0.775792778649921,0.856546310832025,0.687519623233909,0.856546310832025,0.856546310832025,0.856546310832025,0.727959183673469,0.739529042386185,0.652166405023548,0,0.641805337519623,0.554929356357928,0.676593406593406,0.662417582417582,0.61563579277865,0.68054945054945,0.68054945054945,0.810204081632653,0.675321821036107,0.819623233908948,0.819623233908948,0.721287284144427,0.801664050235479,0.801664050235479,0.801664050235479,0.75243328100471,0.84679748822606,0.740706436420722,0.801664050235479,0.827582417582418,0.790659340659341,0.827582417582418,0.820549450549451,0.740706436420722,0.740706436420722,0.738241758241758,0.827582417582418,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281
"Littorina littorea",0.925918367346939,0.753045525902669,0.76861852433281,0.701507064364207,0.793233908948195,0.793233908948195,0.687284144427002,0.830156985871272,0.73978021978022,0.876687598116169,0.763045525902669,0.830156985871272,0.702857142857143,0.763045525902669,0.726122448979592,0.73978021978022,0.744018838304553,0.789152276295133,0.864379905808477,0.97105180533752,0.752527472527473,0.778430141287284,0.778430141287284,0.68541601255887,0.882464678178964,0.727613814756672,0.882464678178964,0.815353218210361,0.882464678178964,0.639984301412873,0.698335949764521,0.662778649921507,0.641805337519623,0,0.595023547880691,0.58861852433281,0.621224489795918,0.655729984301413,0.69116169544741,0.69116169544741,0.887927786499215,0.753045525902669,0.778430141287284,0.845541601255887,0.731899529042386,0.879387755102041,0.879387755102041,0.879387755102041,0.830156985871272,0.857409733124019,0.879387755102041,0.812276295133438,0.856122448979592,0.819199372056515,0.789010989010989,0.849089481946625,0.879387755102041,0.879387755102041,0.827739403453689,0.856122448979592,0.952103610675039,0.952103610675039,0.952103610675039,0.952103610675039,0.952103610675039,0.952103610675039,0.952103610675039,0.952103610675039,0.952103610675039,0.952103610675039
"Littorina obtusata",0.9,0.666169544740973,0.681742543171115,0.742700156985871,0.767315541601256,0.767315541601256,0.777660910518053,0.804238618524333,0.830156985871272,0.789811616954474,0.804238618524333,0.804238618524333,0.793233908948195,0.804238618524333,0.767315541601256,0.830156985871272,0.657142857142857,0.702276295133438,0.838461538461538,0.945133437990581,0.714835164835165,0.819623233908948,0.819623233908948,0.775792778649921,0.856546310832025,0.640737833594976,0.856546310832025,0.856546310832025,0.856546310832025,0.681177394034537,0.739529042386185,0.703971742543171,0.554929356357928,0.595023547880691,0,0.629811616954474,0.662417582417582,0.568854003139717,0.732354788069074,0.732354788069074,0.862009419152276,0.72712715855573,0.819623233908948,0.819623233908948,0.77309262166405,0.853469387755102,0.853469387755102,0.853469387755102,0.804238618524333,0.898602825745683,0.792511773940345,0.853469387755102,0.879387755102041,0.842464678178964,0.879387755102041,0.872354788069074,0.792511773940345,0.792511773940345,0.790047095761381,0.879387755102041,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281,0.9261852433281
"Littorina saxatilis",0.928555729984301,0.787833594976452,0.771255886970173,0.70414442700157,0.795871271585557,0.795871271585557,0.771255886970173,0.832794348508634,0.79160125588697,0.879324960753532,0.765682888540031,0.832794348508634,0.754678178963893,0.765682888540031,0.728759811616954,0.79160125588697,0.746656200941915,0.711334379905809,0.86701726844584,0.893233908948195,0.804348508634223,0.700612244897959,0.700612244897959,0.73723704866562,0.804646781789639,0.649795918367347,0.804646781789639,0.737535321821036,0.804646781789639,0.642621664050235,0.700973312401884,0.66541601255887,0.676593406593406,0.58861852433281,0.629811616954474,0,0.656012558869702,0.577912087912088,0.693799058084772,0.693799058084772,0.890565149136578,0.787833594976452,0.700612244897959,0.767723704866562,0.654081632653061,0.882025117739403,0.882025117739403,0.882025117739403,0.832794348508634,0.779591836734694,0.882025117739403,0.814913657770801,0.907943485086342,0.871020408163265,0.840832025117739,0.933061224489796,0.882025117739403,0.882025117739403,0.879560439560439,0.907943485086342,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714
"Nucella lapillus",0.813987441130298,0.773657770800628,0.789230769230769,0.722119309262166,0.813846153846154,0.813846153846154,0.757080062794348,0.850769230769231,0.809576138147567,0.850769230769231,0.783657770800628,0.850769230769231,0.77265306122449,0.783657770800628,0.746734693877551,0.809576138147567,0.811412872841444,0.856546310832025,0.800235478806907,0.90690737833595,0.73756671899529,0.714285714285714,0.714285714285714,0.670455259026688,0.770533751962323,0.795007849293563,0.856546310832025,0.789434850863422,0.818320251177394,0.707378335949765,0.586405023547881,0.683390894819466,0.662417582417582,0.621224489795918,0.662417582417582,0.656012558869702,0,0.723124018838305,0.711773940345369,0.711773940345369,0.908540031397174,0.773657770800628,0.666499215070644,0.733610675039246,0.752511773940345,0.9,0.9,0.9,0.850769230769231,0.878021978021978,0.9,0.832888540031397,0.925918367346939,0.888995290423862,0.858806907378336,0.918885400313972,0.9,0.9,0.897535321821036,0.925918367346939,0.840172684458399,0.840172684458399,0.840172684458399,0.840172684458399,0.840172684458399,0.840172684458399,0.840172684458399,0.840172684458399,0.840172684458399,0.840172684458399
"Tectura testudinalis",0.928555729984301,0.726875981161695,0.710298273155416,0.771255886970173,0.795871271585557,0.795871271585557,0.838367346938775,0.832794348508634,0.858712715855573,0.818367346938776,0.832794348508634,0.832794348508634,0.821789638932496,0.832794348508634,0.795871271585557,0.858712715855573,0.685698587127159,0.650376766091052,0.86701726844584,0.893233908948195,0.743390894819466,0.767723704866562,0.767723704866562,0.804348508634223,0.804646781789639,0.58883830455259,0.804646781789639,0.804646781789639,0.804646781789639,0.709733124018838,0.768084772370487,0.732527472527473,0.61563579277865,0.655729984301413,0.568854003139717,0.577912087912088,0.723124018838305,0,0.760910518053375,0.760910518053375,0.890565149136578,0.787833594976452,0.767723704866562,0.767723704866562,0.721193092621664,0.882025117739403,0.882025117739403,0.882025117739403,0.832794348508634,0.846703296703297,0.821067503924647,0.882025117739403,0.907943485086342,0.871020408163265,0.907943485086342,0.933061224489796,0.821067503924647,0.821067503924647,0.818602825745683,0.907943485086342,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714,0.874285714285714
"Testudinalia testudinalis",0.751067503924647,0.697001569858713,0.680423861852433,0.613312401883831,0.652731554160126,0.652731554160126,0.628116169544741,0.603500784929356,0.562307692307692,0.650031397174254,0.536389324960754,0.603500784929356,0.611538461538462,0.536389324960754,0.585620094191523,0.562307692307692,0.710737833594976,0.755871271585557,0.7761852433281,0.744395604395604,0.808304552590267,0.784521193092622,0.784521193092622,0.792998430141287,0.802401883830455,0.832794348508634,0.802401883830455,0.735290423861852,0.802401883830455,0.692857142857143,0.618273155416013,0.522276295133438,0.68054945054945,0.69116169544741,0.732354788069074,0.693799058084772,0.711773940345369,0.760910518053375,0,0.464505494505494,0.716703296703297,0.697001569858713,0.784521193092622,0.851632653061224,0.6861852433281,0.652731554160126,0.652731554160126,0.652731554160126,0.603500784929356,0.630753532182104,0.652731554160126,0.585620094191523,0.678649921507064,0.727880690737834,0.611538461538462,0.703767660910518,0.652731554160126,0.652731554160126,0.736420722135008,0.678649921507064,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531
"Thylacodes",0.751067503924647,0.697001569858713,0.680423861852433,0.613312401883831,0.652731554160126,0.652731554160126,0.628116169544741,0.603500784929356,0.562307692307692,0.650031397174254,0.536389324960754,0.603500784929356,0.611538461538462,0.536389324960754,0.585620094191523,0.562307692307692,0.710737833594976,0.755871271585557,0.7761852433281,0.744395604395604,0.808304552590267,0.784521193092622,0.784521193092622,0.792998430141287,0.802401883830455,0.832794348508634,0.802401883830455,0.735290423861852,0.802401883830455,0.692857142857143,0.618273155416013,0.522276295133438,0.68054945054945,0.69116169544741,0.732354788069074,0.693799058084772,0.711773940345369,0.760910518053375,0.464505494505494,0,0.716703296703297,0.697001569858713,0.784521193092622,0.851632653061224,0.6861852433281,0.652731554160126,0.652731554160126,0.652731554160126,0.603500784929356,0.630753532182104,0.652731554160126,0.585620094191523,0.678649921507064,0.727880690737834,0.611538461538462,0.703767660910518,0.652731554160126,0.652731554160126,0.736420722135008,0.678649921507064,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531,0.872040816326531
"Obelia",0.778116169544741,0.810204081632653,0.793626373626374,0.793626373626374,0.765934065934066,0.765934065934066,0.808430141287284,0.716703296703297,0.742621664050235,0.763233908948195,0.716703296703297,0.716703296703297,0.791852433281005,0.716703296703297,0.765934065934066,0.742621664050235,0.76850863422292,0.813642072213501,0.743547880690738,0.711758241758242,0.86607535321821,0.909403453689168,0.909403453689168,0.917880690737834,0.800486656200942,0.890565149136578,0.800486656200942,0.860172684458399,0.860172684458399,0.817739403453689,0.815039246467818,0.757645211930926,0.810204081632653,0.887927786499215,0.862009419152276,0.890565149136578,0.908540031397174,0.890565149136578,0.716703296703297,0.716703296703297,0,0.810204081632653,0.909403453689168,0.849717425431711,0.811067503924647,0.67978021978022,0.67978021978022,0.67978021978022,0.716703296703297,0.724913657770801,0.67978021978022,0.67978021978022,0.705698587127159,0.754929356357928,0.705698587127159,0.713987441130298,0.67978021978022,0.67978021978022,0.746640502354788,0.705698587127159,0.843657770800628,0.843657770800628,0.783971742543171,0.843657770800628,0.843657770800628,0.843657770800628,0.843657770800628,0.843657770800628,0.783971742543171,0.783971742543171
"Spirorbis",0.844568288854003,0.61989010989011,0.635463108320251,0.635463108320251,0.660078492935636,0.660078492935636,0.670423861852433,0.697001569858713,0.722919937205652,0.743532182103611,0.697001569858713,0.697001569858713,0.685996860282575,0.697001569858713,0.660078492935636,0.722919937205652,0.804238618524333,0.849372056514914,0.731224489795918,0.837896389324961,0.763343799058085,0.858979591836735,0.858979591836735,0.815149136577708,0.895902668759812,0.787833594976452,0.895902668759812,0.895902668759812,0.895902668759812,0.767315541601256,0.850769230769231,0.66861852433281,0.675321821036107,0.753045525902669,0.72712715855573,0.787833594976452,0.773657770800628,0.787833594976452,0.697001569858713,0.697001569858713,0.810204081632653,0,0.858979591836735,0.858979591836735,0.760643642072213,0.746232339089482,0.746232339089482,0.746232339089482,0.697001569858713,0.791365777080063,0.746232339089482,0.746232339089482,0.772150706436421,0.735227629513344,0.772150706436421,0.765117739403454,0.746232339089482,0.746232339089482,0.743767660910518,0.712841444270016,0.965541601255887,0.965541601255887,0.965541601255887,0.965541601255887,0.965541601255887,0.965541601255887,0.965541601255887,0.965541601255887,0.965541601255887,0.965541601255887
"Asterias forbesi",0.814850863422292,0.858979591836735,0.842401883830455,0.775290423861852,0.814709576138148,0.814709576138148,0.790094191522763,0.851632653061224,0.81043956043956,0.851632653061224,0.784521193092622,0.851632653061224,0.773516483516483,0.784521193092622,0.747598116169545,0.81043956043956,0.812276295133438,0.776954474097331,0.853406593406593,0.827315541601256,0.790737833594976,0.63469387755102,0.63469387755102,0.723626373626374,0.690941915227629,0.767723704866562,0.776954474097331,0.709843014128728,0.7387284144427,0.708241758241758,0.659152276295133,0.756138147566719,0.819623233908948,0.778430141287284,0.819623233908948,0.700612244897959,0.666499215070644,0.767723704866562,0.784521193092622,0.784521193092622,0.909403453689168,0.858979591836735,0,0.584913657770801,0.6038147566719,0.900863422291994,0.900863422291994,0.900863422291994,0.851632653061224,0.798430141287284,0.900863422291994,0.833751962323391,0.926781789638933,0.889858712715856,0.85967032967033,0.951899529042386,0.900863422291994,0.900863422291994,0.89839874411303,0.926781789638933,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705,0.760580847723705
