"","Urticina felina","Semibalanus balanoides","Anomia simplex","Hiatella arctica","Modiolus modiolus","Mytilus edulis","Ostrea edulis","Placopecten magellanicus","Bugulina spicata","Crisia eburnea","Crisularia turrita","Dendrobeania murrayana","Membranipora membranacea","Patinella verrucaria","Schizoporella unicornis","Tricellaria inopinata","Boreochiton ruber","Stenosemus albus","Metridium senile","Pachycerianthus borealis","Amphipoda","Cancer borealis","Cancer irroratus","Carcinus maenus","Homarus americanus","Isopoda","Cucumaria frondosa","Echinarachnius parma","Ophiopholis aculeata","Strongylocentrotus droebachiensis","Buccinum undatum","Crepidula fornicata","Lacuna vincta","Littorina littorea","Littorina obtusata","Littorina saxatilis","Nucella lapillus","Tectura testudinalis","Testudinalia testudinalis","Thylacodes","Obelia","Spirorbis","Asterias forbesi","Asterias rubens","Henricia sanguinolenta","Halichondria panicea","Halisarca dujardinii","Hymedesmia","Leucosolenia","Aplidium pallidum","Boltenia echinata","Boltenia ovifera","Botrylloides violaceus","Botryllus schlosseri","Ciona intestinalis","Ciona savignyi","Dendrodoa carnea","Didemnum albidum","Didemnum vexillum","Diplosoma listerianum","Cyclopterus lumpus","Morone saxatilis","Myoxocephalus octodecemspinosus","Myoxocephalus scorpius","Pholis gunnellus","Pollachius virens","Pseudopleuronectes americanus","Tautoga onitis","Tautogolabrus adspersus","Urophycis regia"
"Crisularia turrita",0.728901098901099,0.676766091051805,0.658257456828885,0.591145996860283,0.630565149136578,0.630565149136578,0.60607535321821,0.581334379905808,0.4674568288854,0.556985871271585,0,0.510455259026688,0.51668759811617,0.443343799058085,0.492574568288854,0.4674568288854,0.689717425431711,0.734850863422292,0.754018838304553,0.722229199372056,0.761365777080063,0.763500784929356,0.763500784929356,0.770172684458399,0.78138147566719,0.811773940345369,0.78138147566719,0.714270015698587,0.78138147566719,0.671836734693878,0.669136577708006,0.592888540031397,0.733343799058085,0.742150706436421,0.785149136577708,0.744662480376766,0.764568288854003,0.811773940345369,0.514222919937206,0.514222919937206,0.716577708006279,0.676766091051805,0.763500784929356,0.830612244897959,0.665164835164835,0.630565149136578,0.630565149136578,0.630565149136578,0.581334379905808,0.713108320251177,0.630565149136578,0.563453689167975,0.654678178963893,0.703908948194662,0.58756671899529,0.702621664050235,0.630565149136578,0.630565149136578,0.733343799058085,0.654678178963893,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688
"Dendrobeania murrayana",0.667943485086342,0.676766091051805,0.658257456828885,0.658257456828885,0.569607535321821,0.569607535321821,0.673186813186813,0.520376766091052,0.534568288854003,0.556985871271585,0.510455259026688,0,0.583799058084772,0.510455259026688,0.559686028257457,0.534568288854003,0.689717425431711,0.734850863422292,0.754018838304553,0.722229199372056,0.761365777080063,0.830612244897959,0.830612244897959,0.837284144427002,0.78138147566719,0.811773940345369,0.78138147566719,0.78138147566719,0.720423861852433,0.73894819466248,0.736248037676609,0.66,0.733343799058085,0.809262166405023,0.785149136577708,0.811773940345369,0.831679748822606,0.811773940345369,0.581334379905808,0.581334379905808,0.716577708006279,0.676766091051805,0.830612244897959,0.830612244897959,0.732276295133438,0.569607535321821,0.569607535321821,0.569607535321821,0.520376766091052,0.78021978021978,0.630565149136578,0.630565149136578,0.593720565149137,0.642951334379906,0.654678178963893,0.641664050235479,0.630565149136578,0.630565149136578,0.733343799058085,0.654678178963893,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.819497645211931,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688
"Membranipora membranacea",0.802244897959184,0.663956043956044,0.645447409733124,0.578335949764521,0.617755102040816,0.617755102040816,0.547299843014129,0.654678178963893,0.494835164835165,0.63032967032967,0.51668759811617,0.583799058084772,0,0.51668759811617,0.479764521193093,0.494835164835165,0.763061224489796,0.808194662480377,0.741208791208791,0.795572998430141,0.748555729984301,0.750690737833595,0.750690737833595,0.711397174254317,0.854725274725275,0.798963893249607,0.854725274725275,0.787613814756672,0.854725274725275,0.659026687598116,0.742480376766091,0.580078492935636,0.720533751962323,0.683375196232339,0.772339089481947,0.731852433281005,0.751758241758242,0.798963893249607,0.58756671899529,0.58756671899529,0.789921507064364,0.663956043956044,0.750690737833595,0.817802197802198,0.652354788069074,0.703908948194662,0.703908948194662,0.703908948194662,0.654678178963893,0.786452119309262,0.703908948194662,0.63679748822606,0.682056514913658,0.645133437990581,0.614945054945055,0.73,0.703908948194662,0.703908948194662,0.674568288854003,0.682056514913658,0.953799058084772,0.953799058084772,0.953799058084772,0.953799058084772,0.953799058084772,0.953799058084772,0.953799058084772,0.953799058084772,0.953799058084772,0.953799058084772
"Patinella verrucaria",0.728901098901099,0.676766091051805,0.658257456828885,0.591145996860283,0.630565149136578,0.630565149136578,0.60607535321821,0.581334379905808,0.4674568288854,0.556985871271585,0.443343799058085,0.510455259026688,0.51668759811617,0,0.492574568288854,0.4674568288854,0.689717425431711,0.734850863422292,0.754018838304553,0.722229199372056,0.761365777080063,0.763500784929356,0.763500784929356,0.770172684458399,0.78138147566719,0.811773940345369,0.78138147566719,0.714270015698587,0.78138147566719,0.671836734693878,0.669136577708006,0.592888540031397,0.733343799058085,0.742150706436421,0.785149136577708,0.744662480376766,0.764568288854003,0.811773940345369,0.514222919937206,0.514222919937206,0.716577708006279,0.676766091051805,0.763500784929356,0.830612244897959,0.665164835164835,0.630565149136578,0.630565149136578,0.630565149136578,0.581334379905808,0.713108320251177,0.630565149136578,0.563453689167975,0.654678178963893,0.703908948194662,0.58756671899529,0.702621664050235,0.630565149136578,0.630565149136578,0.733343799058085,0.654678178963893,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688,0.880455259026688
"Schizoporella unicornis",0.778131868131868,0.639843014128728,0.621334379905808,0.554222919937206,0.593642072213501,0.593642072213501,0.569152276295133,0.630565149136578,0.51668759811617,0.606216640502355,0.492574568288854,0.559686028257457,0.479764521193093,0.492574568288854,0,0.51668759811617,0.73894819466248,0.784081632653061,0.717095761381476,0.771459968602826,0.724442700156986,0.726577708006279,0.726577708006279,0.733249607535322,0.830612244897959,0.774850863422292,0.830612244897959,0.763500784929356,0.830612244897959,0.634913657770801,0.718367346938775,0.55596546310832,0.696420722135008,0.705227629513344,0.748226059654631,0.707739403453689,0.727645211930926,0.774850863422292,0.563453689167975,0.563453689167975,0.765808477237049,0.639843014128728,0.726577708006279,0.793689167974882,0.628241758241758,0.679795918367347,0.679795918367347,0.679795918367347,0.630565149136578,0.762339089481947,0.679795918367347,0.612684458398744,0.703908948194662,0.666985871271586,0.63679748822606,0.751852433281005,0.679795918367347,0.679795918367347,0.696420722135008,0.703908948194662,0.929686028257457,0.929686028257457,0.929686028257457,0.929686028257457,0.929686028257457,0.929686028257457,0.929686028257457,0.929686028257457,0.929686028257457,0.929686028257457
"Tricellaria inopinata",0.753014128728414,0.700879120879121,0.682370486656201,0.615259026687598,0.654678178963893,0.654678178963893,0.584222919937206,0.605447409733124,0.445604395604396,0.581098901098901,0.4674568288854,0.534568288854003,0.494835164835165,0.4674568288854,0.51668759811617,0,0.713830455259027,0.758963893249608,0.778131868131868,0.746342229199372,0.785478806907378,0.787613814756672,0.787613814756672,0.748320251177394,0.805494505494506,0.835886970172684,0.805494505494506,0.738383045525903,0.805494505494506,0.695949764521193,0.693249607535322,0.617001569858713,0.7574568288854,0.720298273155416,0.809262166405023,0.768775510204082,0.788681318681319,0.835886970172684,0.538335949764521,0.538335949764521,0.740690737833595,0.700879120879121,0.787613814756672,0.854725274725275,0.689277864992151,0.654678178963893,0.654678178963893,0.654678178963893,0.605447409733124,0.737221350078493,0.654678178963893,0.58756671899529,0.632825745682889,0.682056514913658,0.565714285714286,0.680769230769231,0.654678178963893,0.654678178963893,0.71149136577708,0.632825745682889,0.904568288854003,0.904568288854003,0.904568288854003,0.904568288854003,0.904568288854003,0.904568288854003,0.904568288854003,0.904568288854003,0.904568288854003,0.904568288854003
"Boreochiton ruber",0.785478806907378,0.724191522762951,0.705682888540031,0.766640502354788,0.73894819466248,0.73894819466248,0.781569858712716,0.689717425431711,0.713830455259027,0.675290423861852,0.689717425431711,0.689717425431711,0.763061224489796,0.689717425431711,0.73894819466248,0.713830455259027,0,0.517629513343799,0.862401883830455,0.830612244897959,0.71171114599686,0.79010989010989,0.79010989010989,0.796781789638932,0.740879120879121,0.663532182103611,0.740879120879121,0.740879120879121,0.740879120879121,0.651664050235479,0.69574568288854,0.768383045525903,0.683689167974882,0.721978021978022,0.63690737833595,0.724489795918367,0.791177394034537,0.663532182103611,0.689717425431711,0.689717425431711,0.768383045525903,0.785149136577708,0.79010989010989,0.79010989010989,0.743579277864992,0.73894819466248,0.73894819466248,0.73894819466248,0.689717425431711,0.832025117739403,0.677990580847724,0.73894819466248,0.763061224489796,0.812291993720565,0.763061224489796,0.811004709576138,0.677990580847724,0.677990580847724,0.780769230769231,0.763061224489796,0.839952904238618,0.839952904238618,0.839952904238618,0.839952904238618,0.839952904238618,0.839952904238618,0.839952904238618,0.839952904238618,0.839952904238618,0.839952904238618
"Stenosemus albus",0.830612244897959,0.769324960753532,0.750816326530612,0.811773940345369,0.784081632653061,0.784081632653061,0.826703296703297,0.734850863422292,0.758963893249608,0.720423861852433,0.734850863422292,0.734850863422292,0.808194662480377,0.734850863422292,0.784081632653061,0.758963893249608,0.517629513343799,0,0.907535321821036,0.795290423861852,0.756844583987441,0.754788069073783,0.754788069073783,0.841915227629513,0.705557299843014,0.628210361067504,0.705557299843014,0.705557299843014,0.705557299843014,0.69679748822606,0.740879120879121,0.813516483516484,0.728822605965463,0.767111459968603,0.682040816326531,0.689167974882261,0.836310832025118,0.628210361067504,0.734850863422292,0.734850863422292,0.813516483516484,0.830282574568289,0.754788069073783,0.754788069073783,0.708257456828885,0.784081632653061,0.784081632653061,0.784081632653061,0.734850863422292,0.796703296703297,0.723124018838305,0.784081632653061,0.808194662480377,0.857425431711146,0.808194662480377,0.856138147566719,0.723124018838305,0.723124018838305,0.825902668759812,0.808194662480377,0.804631083202512,0.804631083202512,0.804631083202512,0.804631083202512,0.804631083202512,0.804631083202512,0.804631083202512,0.804631083202512,0.804631083202512,0.804631083202512
"Metridium senile",0.730675039246468,0.710989010989011,0.692480376766091,0.692480376766091,0.717095761381476,0.717095761381476,0.759717425431711,0.754018838304553,0.778131868131868,0.754018838304553,0.754018838304553,0.754018838304553,0.741208791208791,0.754018838304553,0.717095761381476,0.778131868131868,0.862401883830455,0.907535321821036,0,0.595337519623234,0.710832025117739,0.832386185243328,0.832386185243328,0.786750392464678,0.809623233908948,0.845996860282575,0.847849293563579,0.907535321821036,0.869309262166405,0.825478806907378,0.824175824175824,0.746530612244898,0.76756671899529,0.843485086342229,0.819372056514914,0.845996860282575,0.781145996860283,0.845996860282575,0.754018838304553,0.754018838304553,0.743422291993721,0.710989010989011,0.832386185243328,0.772700156985871,0.818806907378336,0.717095761381476,0.717095761381476,0.717095761381476,0.754018838304553,0.866750392464678,0.717095761381476,0.717095761381476,0.741208791208791,0.704285714285714,0.741208791208791,0.789152276295133,0.717095761381476,0.717095761381476,0.733720565149137,0.741208791208791,0.882229199372057,0.882229199372057,0.8225431711146,0.882229199372057,0.882229199372057,0.882229199372057,0.882229199372057,0.882229199372057,0.8225431711146,0.8225431711146
"Pachycerianthus borealis",0.698885400313972,0.817660910518053,0.799152276295133,0.799152276295133,0.771459968602826,0.771459968602826,0.814081632653061,0.722229199372056,0.746342229199372,0.722229199372056,0.722229199372056,0.722229199372056,0.795572998430141,0.722229199372056,0.771459968602826,0.746342229199372,0.830612244897959,0.795290423861852,0.595337519623234,0,0.817503924646782,0.806295133437991,0.806295133437991,0.89342229199372,0.697378335949765,0.872213500784929,0.735604395604396,0.795290423861852,0.757064364207221,0.879843014128728,0.792386185243328,0.800894819466248,0.874238618524333,0.950156985871272,0.926043956043956,0.872213500784929,0.887817896389325,0.872213500784929,0.722229199372056,0.722229199372056,0.711632653061224,0.817660910518053,0.806295133437991,0.746609105180534,0.792715855572998,0.68530612244898,0.68530612244898,0.68530612244898,0.722229199372056,0.754505494505495,0.68530612244898,0.68530612244898,0.709419152276295,0.758649921507064,0.709419152276295,0.757362637362637,0.68530612244898,0.68530612244898,0.788084772370487,0.709419152276295,0.769984301412873,0.769984301412873,0.710298273155416,0.769984301412873,0.769984301412873,0.769984301412873,0.769984301412873,0.769984301412873,0.710298273155416,0.710298273155416
"Amphipoda",0.824175824175824,0.657378335949764,0.638869701726845,0.699827315541601,0.724442700156986,0.724442700156986,0.767064364207221,0.761365777080063,0.785478806907378,0.700408163265306,0.761365777080063,0.761365777080063,0.748555729984301,0.761365777080063,0.724442700156986,0.785478806907378,0.71171114599686,0.756844583987441,0.710832025117739,0.817503924646782,0,0.672904238618524,0.672904238618524,0.627268445839874,0.709827315541601,0.625557299843014,0.817802197802198,0.817802197802198,0.779576138147567,0.73574568288854,0.734442700156986,0.753877551020408,0.616875981161696,0.753751962323391,0.668681318681319,0.756263736263736,0.691412872841444,0.69530612244898,0.761365777080063,0.761365777080063,0.840031397174254,0.718335949764521,0.74265306122449,0.74265306122449,0.729073783359498,0.810596546310832,0.810596546310832,0.810596546310832,0.761365777080063,0.903673469387755,0.749638932496075,0.810596546310832,0.834709576138148,0.797786499215071,0.834709576138148,0.88265306122449,0.749638932496075,0.749638932496075,0.766263736263736,0.834709576138148,0.878649921507064,0.878649921507064,0.878649921507064,0.878649921507064,0.878649921507064,0.878649921507064,0.878649921507064,0.878649921507064,0.878649921507064,0.878649921507064
"Cancer borealis",0.841616954474097,0.83989010989011,0.82138147566719,0.754270015698587,0.793689167974882,0.793689167974882,0.769199372056515,0.830612244897959,0.787613814756672,0.830612244897959,0.763500784929356,0.830612244897959,0.750690737833595,0.763500784929356,0.726577708006279,0.787613814756672,0.79010989010989,0.754788069073783,0.832386185243328,0.806295133437991,0.672904238618524,0,0.496138147566719,0.583265306122449,0.646813186813187,0.675808477237049,0.754788069073783,0.68767660910518,0.716562009419152,0.68607535321821,0.684772370486656,0.756012558869702,0.799387755102041,0.756389324960754,0.799387755102041,0.678445839874411,0.694050235478807,0.745557299843014,0.763500784929356,0.763500784929356,0.909277864992151,0.83989010989011,0.612527472527473,0.679638932496075,0.650753532182104,0.879843014128728,0.879843014128728,0.879843014128728,0.830612244897959,0.825353218210361,0.879843014128728,0.812731554160126,0.903956043956044,0.867032967032967,0.836844583987441,0.951899529042386,0.879843014128728,0.879843014128728,0.896467817896389,0.903956043956044,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865
"Cancer irroratus",0.841616954474097,0.83989010989011,0.82138147566719,0.754270015698587,0.793689167974882,0.793689167974882,0.769199372056515,0.830612244897959,0.787613814756672,0.830612244897959,0.763500784929356,0.830612244897959,0.750690737833595,0.763500784929356,0.726577708006279,0.787613814756672,0.79010989010989,0.754788069073783,0.832386185243328,0.806295133437991,0.672904238618524,0.496138147566719,0,0.583265306122449,0.646813186813187,0.675808477237049,0.754788069073783,0.68767660910518,0.716562009419152,0.68607535321821,0.684772370486656,0.756012558869702,0.799387755102041,0.756389324960754,0.799387755102041,0.678445839874411,0.694050235478807,0.745557299843014,0.763500784929356,0.763500784929356,0.909277864992151,0.83989010989011,0.612527472527473,0.679638932496075,0.650753532182104,0.879843014128728,0.879843014128728,0.879843014128728,0.830612244897959,0.825353218210361,0.879843014128728,0.812731554160126,0.903956043956044,0.867032967032967,0.836844583987441,0.951899529042386,0.879843014128728,0.879843014128728,0.896467817896389,0.903956043956044,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865,0.81563579277865
"Carcinus maenus",0.84828885400314,0.79425431711146,0.77574568288854,0.708634222919937,0.800361067503925,0.800361067503925,0.729905808477237,0.837284144427002,0.748320251177394,0.837284144427002,0.770172684458399,0.837284144427002,0.711397174254317,0.770172684458399,0.733249607535322,0.748320251177394,0.796781789638932,0.841915227629513,0.786750392464678,0.89342229199372,0.627268445839874,0.583265306122449,0.583265306122449,0,0.733940345368917,0.710627943485086,0.841915227629513,0.774803767660911,0.803689167974882,0.692747252747253,0.691444270015699,0.762684458398744,0.753751962323391,0.664788069073783,0.753751962323391,0.713265306122449,0.648414442700157,0.780376766091052,0.770172684458399,0.770172684458399,0.915949764521193,0.79425431711146,0.699654631083202,0.766766091051805,0.737880690737834,0.886514913657771,0.886514913657771,0.886514913657771,0.837284144427002,0.912480376766091,0.886514913657771,0.819403453689168,0.864662480376766,0.827739403453689,0.797551020408163,0.912605965463108,0.886514913657771,0.886514913657771,0.857174254317111,0.864662480376766,0.90276295133438,0.90276295133438,0.90276295133438,0.90276295133438,0.90276295133438,0.90276295133438,0.90276295133438,0.90276295133438,0.90276295133438,0.90276295133438
"Homarus americanus",0.744599686028257,0.876813186813187,0.858304552590267,0.858304552590267,0.830612244897959,0.830612244897959,0.873233908948195,0.78138147566719,0.805494505494506,0.78138147566719,0.78138147566719,0.78138147566719,0.854725274725275,0.78138147566719,0.830612244897959,0.805494505494506,0.740879120879121,0.705557299843014,0.809623233908948,0.697378335949765,0.709827315541601,0.646813186813187,0.646813186813187,0.733940345368917,0,0.712731554160126,0.645871271585557,0.705557299843014,0.667331240188383,0.79010989010989,0.654866562009419,0.860047095761381,0.836310832025118,0.860423861852433,0.836310832025118,0.782480376766091,0.750298273155416,0.782480376766091,0.78138147566719,0.78138147566719,0.800361067503925,0.876813186813187,0.668775510204082,0.609089481946625,0.754788069073783,0.830612244897959,0.830612244897959,0.830612244897959,0.78138147566719,0.843233908948195,0.830612244897959,0.830612244897959,0.854725274725275,0.903956043956044,0.854725274725275,0.902668759811617,0.830612244897959,0.830612244897959,0.933390894819466,0.854725274725275,0.71861852433281,0.71861852433281,0.658932496075353,0.71861852433281,0.71861852433281,0.71861852433281,0.71861852433281,0.71861852433281,0.658932496075353,0.658932496075353
